date,batter,pitcher,game,arch,hit_hr,pit_hr,park,wx,supp,pa_hr,hr_prob,fair,Batter,Pitcher,slot,pos,gtime,gstart_ms,upcoming,proj
2026-08-02,645302,671737,MIN@SEA,High Zone Fastball Hitter,1.52,3.3,1.004,1.0,0.958,1.58,6.1,1546,Víctor Robles,Taj Bradley,7.0,RF,4:10p,1785701400000.0,False,False
2026-08-02,663968,695505,PIT@CIN,Inside Breaking Ball Specialist,1.53,2.91,1.012,0.996,0.9,1.323,6.1,1542,Jake Mangum,Chase Burns,1.0,LF,1:40p,1785692400000.0,False,False
2026-08-02,810938,641743,CWS@TB,Middle Slider Crusher,1.48,3.01,1.0,1.0,1.095,1.599,6.1,1526,Ben Williamson,Anthony Kay,7.0,SS,1:40p,1785692400000.0,False,False
2026-08-02,693304,695505,PIT@CIN,Oppo Fastball Hunter,1.73,2.91,1.011,0.996,0.9,1.491,6.0,1559,Nick Gonzales,Chase Burns,6.0,3B,1:40p,1785692400000.0,False,False
2026-08-02,687859,607625,KC@COL,Inside Breaking Ball Specialist (LH),1.42,2.9,0.956,1.034,1.117,1.496,6.0,1554,Troy Johnston,Seth Lugo,6.0,RF,3:10p,1785697800000.0,False,False
2026-08-02,656716,695611,DET@ATH,Inside Breaking Ball Specialist (LH),1.84,2.76,1.009,1.018,0.98,1.679,5.9,1599,Zach Mckinstry,Gage Jump,9.0,RF,4:05p,1785701100000.0,False,False
2026-08-02,807712,669923,MIN@SEA,Oppo Fastball Hunter,1.64,3.03,1.0,1.0,0.968,1.578,5.8,1613,Luke Keaschall,George Kirby,8.0,CF,4:10p,1785701400000.0,False,False
2026-08-02,683734,700712,MIL@LAA,Inside Breaking Ball Specialist,2.34,1.92,1.004,1.047,0.9,1.39,5.6,1676,Andrew Vaughn,Walbert Ureña,6.0,1B,3:15p,1785698100000.0,False,False
2026-08-02,593428,694738,SF@SD,Middle Fastball Crusher,2.34,2.01,1.007,1.02,0.917,1.449,5.4,1762,Xander Bogaerts,Landen Roupp,8.0,SS,4:10p,1785701400000.0,False,False
2026-08-02,630105,694738,SF@SD,Oppo Fastball Hunter (LH),1.96,2.01,0.987,1.02,0.917,1.191,5.4,1765,Jake Cronenworth,Landen Roupp,2.0,2B,4:10p,1785701400000.0,False,False
2026-08-02,623168,694819,MIL@LAA,Oppo Fastball Hunter,1.9,2.41,1.006,1.047,0.9,1.416,5.0,1907,Tyler Heineman,Jacob Misiorowski,9.0,C,3:15p,1785698100000.0,False,False
2026-08-02,683083,702275,WSH@ATL,Middle Fastball Crusher,0.97,3.51,0.991,1.032,1.065,1.217,4.7,2025,Nasim Nuñez,Jr Ritchie,7.0,2B,1:35p,1785692100000.0,False,False
2026-08-02,650859,694738,SF@SD,Middle Slider Crusher,1.48,2.01,1.007,1.02,0.917,0.917,4.3,2250,Luis Rengifo,Landen Roupp,1.0,LF,4:10p,1785701400000.0,False,False
2026-08-02,666152,700712,MIL@LAA,Middle Fastball Crusher (LH),1.77,1.92,1.006,1.047,0.9,1.057,3.7,2577,David Hamilton,Walbert Ureña,9.0,3B,3:15p,1785698100000.0,False,False
2026-08-03,700250,700241,STL@NYY,Middle Fastball Crusher (LH),6.04,3.16,1.011,1.027,1.12,7.28,29.4,241,Ben Rice,Michael Mcgreevy,2.0,DH,7:05p,1785798300000.0,True,False
2026-08-03,671277,700241,STL@NYY,Inside Breaking Ball Specialist (LH),5.4,3.16,1.024,1.027,1.12,6.591,26.4,279,Luis García,Michael Mcgreevy,3.0,1B,7:05p,1785798300000.0,True,False
2026-08-03,665862,700241,STL@NYY,Middle Fastball Crusher (LH),3.71,3.16,1.011,1.027,1.12,4.472,17.3,480,Jazz Chisholm,Michael Mcgreevy,6.0,2B,7:05p,1785798300000.0,True,False
2026-08-03,660271,571510,LAD@CHC,Middle Fastball Crusher (LH),4.68,2.49,0.976,0.995,1.013,3.765,16.6,504,Shohei Ohtani,Matt Boyd,1.0,DH,8:05p,1785801900000.0,True,False
2026-08-03,663757,700241,STL@NYY,Oppo Fastball Hunter (LH),3.05,3.16,1.011,1.027,1.12,3.682,16.2,516,Trent Grisham,Michael Mcgreevy,1.0,CF,7:05p,1785798300000.0,True,False
2026-08-03,656941,674841,WSH@PHI,Middle Slider Crusher (LH),6.2,1.63,1.006,1.011,1.035,3.494,15.1,563,Kyle Schwarber,Andrew Alvarez,2.0,DH,6:40p,1785796800000.0,True,False
2026-08-03,691176,700241,STL@NYY,Middle Fastball Crusher (LH),2.93,3.16,1.011,1.027,1.12,3.529,14.3,600,Jasson Domínguez,Michael Mcgreevy,5.0,RF,7:05p,1785798300000.0,True,False
2026-08-03,691023,693645,STL@NYY,Middle Fastball Crusher,4.35,2.41,0.998,1.027,0.9,3.169,13.8,627,Jordan Walker,Cam Schlittler,2.0,RF,7:05p,1785798300000.0,True,False
2026-08-03,676609,700241,STL@NYY,Middle Fastball Crusher,3.19,3.16,0.998,1.027,1.12,3.793,13.6,635,José Caballero,Michael Mcgreevy,8.0,SS,7:05p,1785798300000.0,True,False
2026-08-03,605141,571510,LAD@CHC,Inside Breaking Ball Specialist,3.8,2.49,0.961,0.995,1.013,3.013,12.3,713,Mookie Betts,Matt Boyd,5.0,SS,8:05p,1785801900000.0,True,False
2026-08-03,669224,700241,STL@NYY,Oppo Fastball Hunter (LH),2.9,3.16,1.011,1.027,1.12,3.502,12.0,734,Austin Wells,Michael Mcgreevy,9.0,C,7:05p,1785798300000.0,True,False
2026-08-03,694192,696149,PIT@MIL,Middle Fastball Crusher,3.54,2.38,0.99,1.0,0.975,2.663,11.7,757,Jackson Chourio,Bubba Chandler,2.0,LF,7:40p,1785800400000.0,True,False
2026-08-03,608369,657277,SF@TEX,Middle Slider Crusher (LH),3.9,2.22,1.004,1.0,0.962,2.746,11.7,751,Corey Seager,Logan Webb,3.0,SS,8:05p,1785801900000.0,True,False
2026-08-03,669394,657277,SF@TEX,Middle Fastball Crusher,4.11,2.22,1.006,1.0,0.962,2.895,11.4,774,Jake Burger,Logan Webb,6.0,1B,8:05p,1785801900000.0,True,False
2026-08-03,668930,696149,PIT@MIL,Inside Breaking Ball Specialist (LH),3.28,2.38,0.97,1.0,0.975,2.417,10.9,817,Brice Turang,Bubba Chandler,1.0,2B,7:40p,1785800400000.0,True,False
2026-08-03,547180,674841,WSH@PHI,Middle Fastball Crusher (LH),4.5,1.63,1.006,1.011,1.035,2.537,10.9,818,Bryce Harper,Andrew Alvarez,3.0,1B,6:40p,1785796800000.0,True,False
2026-08-03,518692,571510,LAD@CHC,Middle Fastball Crusher (LH),3.16,2.49,0.976,0.995,1.013,2.544,10.9,820,Freddie Freeman,Matt Boyd,4.0,1B,8:05p,1785801900000.0,True,False
2026-08-03,606192,571510,LAD@CHC,Middle Fastball Crusher,3.21,2.49,0.978,0.995,1.013,2.585,9.8,921,Teoscar Hernández,Matt Boyd,7.0,LF,8:05p,1785801900000.0,True,False
2026-08-03,656537,674841,WSH@PHI,Inside Breaking Ball Specialist,4.15,1.63,1.008,1.011,1.035,2.342,8.6,1067,Derek Hill,Andrew Alvarez,8.0,CF,6:40p,1785796800000.0,True,False
2026-08-03,607208,674841,WSH@PHI,Middle Fastball Crusher,3.27,1.63,1.008,1.011,1.035,1.843,8.4,1090,Trea Turner,Andrew Alvarez,1.0,SS,6:40p,1785796800000.0,True,False
2026-08-03,677649,657277,SF@TEX,Middle Fastball Crusher,3.06,2.22,1.006,1.0,0.962,2.161,8.2,1113,Ezequiel Duran,Logan Webb,7.0,3B,8:05p,1785801900000.0,True,False
2026-08-03,671056,693645,STL@NYY,Middle Slider Crusher,2.55,2.41,0.998,1.027,0.9,1.861,8.0,1143,Iván Herrera,Cam Schlittler,4.0,DH,7:05p,1785798300000.0,True,False
2026-08-03,694497,657277,SF@TEX,Middle Fastball Crusher (LH),2.69,2.22,1.004,1.0,0.962,1.895,7.9,1169,Evan Carter,Logan Webb,5.0,CF,8:05p,1785801900000.0,True,False
2026-08-03,661388,696149,PIT@MIL,Middle Fastball Crusher,2.43,2.38,0.99,1.0,0.975,1.83,7.9,1164,William Contreras,Bubba Chandler,4.0,C,7:40p,1785800400000.0,True,False
2026-08-03,592885,696149,PIT@MIL,Middle Slider Crusher (LH),2.35,2.38,0.982,1.0,0.975,1.757,7.6,1208,Christian Yelich,Bubba Chandler,3.0,DH,7:40p,1785800400000.0,True,False
2026-08-03,663656,571510,LAD@CHC,Middle Fastball Crusher (LH),2.29,2.49,0.976,0.995,1.013,1.838,7.4,1253,Kyle Tucker,Matt Boyd,6.0,RF,8:05p,1785801900000.0,True,False
2026-08-03,664761,674841,WSH@PHI,Oppo Fastball Hunter,2.97,1.63,1.006,1.011,1.035,1.676,7.3,1276,Alec Bohm,Andrew Alvarez,4.0,3B,6:40p,1785796800000.0,True,False
2026-08-03,683734,696149,PIT@MIL,Inside Breaking Ball Specialist,2.31,2.38,0.98,1.0,0.975,1.719,6.9,1344,Andrew Vaughn,Bubba Chandler,6.0,1B,7:40p,1785800400000.0,True,False
2026-08-03,663457,693645,STL@NYY,Inside Breaking Ball Specialist (LH),2.2,2.41,1.024,1.027,0.9,1.643,6.9,1357,Lars Nootbaar,Cam Schlittler,5.0,LF,7:05p,1785798300000.0,True,False
2026-08-03,665877,693645,STL@NYY,Middle Slider Crusher,2.52,2.41,0.998,1.027,0.9,1.84,6.8,1375,José Fermín,Cam Schlittler,8.0,3B,7:05p,1785798300000.0,True,False
2026-08-03,624641,674841,WSH@PHI,Middle Fastball Crusher,2.81,1.63,1.008,1.011,1.035,1.587,6.1,1539,Edmundo Sosa,Andrew Alvarez,7.0,LF,6:40p,1785796800000.0,True,False
2026-08-03,687401,696149,PIT@MIL,Middle Fastball Crusher,2.18,2.38,0.99,1.0,0.975,1.642,5.8,1636,Joey Ortiz,Bubba Chandler,9.0,SS,7:40p,1785800400000.0,True,False
2026-08-03,666152,696149,PIT@MIL,Middle Fastball Crusher (LH),1.76,2.38,0.982,1.0,0.975,1.312,4.9,1953,David Hamilton,Bubba Chandler,8.0,3B,7:40p,1785800400000.0,True,False
2026-08-03,691026,693645,STL@NYY,Middle Slider Crusher,1.41,2.41,0.998,1.027,0.9,1.024,4.2,2298,Masyn Winn,Cam Schlittler,6.0,SS,7:05p,1785798300000.0,True,False
2026-08-04,665052,656550,MIA@ATL,Middle Fastball Crusher (LH),5.2,3.81,1.009,1.009,1.065,7.018,28.4,+252,Griffin Conine,Grant Holmes,2.0,DH,7:15p,1785885300000.0,True,False
2026-08-04,624413,680570,LAA@BAL,Oppo Fastball Hunter,4.39,3.78,1.015,1.027,1.12,6.347,26.0,+284,Pete Alonso,Grayson Rodriguez,2.0,1B,6:35p,1785882900000.0,True,False
2026-08-04,696100,642547,TB@COL,Middle Fastball Crusher,6.66,3.26,0.963,0.988,0.958,6.469,25.8,+287,Hunter Goodman,Freddy Peralta,4.0,C,8:40p,1785890400000.0,True,False
2026-08-04,641680,663903,ATH@CIN,Middle Slider Crusher (LH),4.06,4.06,1.011,1.022,1.081,6.026,24.2,+313,Jonah Heim,Brady Singer,4.0,C,6:40p,1785883200000.0,True,False
2026-08-04,691723,680570,LAA@BAL,Middle Fastball Crusher,4.41,3.78,1.006,1.027,1.12,6.309,23.6,+323,Coby Mayo,Grayson Rodriguez,6.0,DH,6:35p,1785882900000.0,True,False
2026-08-04,700250,690928,STL@NYY,Middle Fastball Crusher (LH),6.0,2.93,1.011,1.023,0.946,5.624,23.4,+328,Ben Rice,Hunter Dobbins,2.0,DH,7:05p,1785884700000.0,True,False
2026-08-04,691016,663903,ATH@CIN,Middle Fastball Crusher (LH),3.86,4.06,1.011,1.022,1.081,5.718,23.2,+331,Tyler Soderstrom,Brady Singer,3.0,LF,6:40p,1785883200000.0,True,False
2026-08-04,683357,656550,MIA@ATL,Middle Fastball Crusher (LH),4.24,3.81,1.009,1.009,1.065,5.718,23.1,+333,Owen Caissie,Grant Holmes,4.0,RF,7:15p,1785885300000.0,True,False
2026-08-04,669065,656550,MIA@ATL,Middle Slider Crusher (LH),3.98,3.81,1.009,1.009,1.065,5.376,23.0,+336,Kyle Stowers,Grant Holmes,1.0,1B,7:15p,1785885300000.0,True,False
2026-08-04,671277,690928,STL@NYY,Inside Breaking Ball Specialist (LH),5.56,2.93,1.024,1.023,0.946,5.276,21.6,+363,Luis García,Hunter Dobbins,3.0,1B,7:05p,1785884700000.0,True,False
2026-08-04,670541,702056,TOR@HOU,Inside Breaking Ball Specialist (LH),6.3,2.76,1.005,1.0,0.9,5.136,21.5,+365,Yordan Álvarez,Trey Yesavage,2.0,DH,8:10p,1785888600000.0,True,False
2026-08-04,621566,687473,MIA@ATL,Middle Fastball Crusher (LH),5.67,2.64,1.009,1.009,1.048,5.228,21.4,+367,Matt Olson,Ryan Gusto,3.0,1B,7:15p,1785885300000.0,True,False
2026-08-04,666160,642547,TB@COL,Inside Breaking Ball Specialist (LH),5.38,3.26,0.956,0.988,0.958,5.189,21.3,+370,Mickey Moniak,Freddy Peralta,3.0,LF,8:40p,1785890400000.0,True,False
2026-08-04,691023,677960,STL@NYY,Middle Fastball Crusher,4.31,3.42,0.998,1.023,1.021,5.021,21.1,+374,Jordan Walker,Ryan Weathers,2.0,RF,7:05p,1785884700000.0,True,False
2026-08-04,683002,680570,LAA@BAL,Middle Slider Crusher (LH),3.46,3.78,1.015,1.027,1.12,4.993,20.5,+387,Gunnar Henderson,Grayson Rodriguez,3.0,SS,6:35p,1785882900000.0,True,False
2026-08-04,668709,669372,ATH@CIN,Middle Fastball Crusher (LH),4.82,2.89,1.011,1.022,0.977,4.604,19.1,+425,Jj Bleday,J. T. Ginn,3.0,LF,6:40p,1785883200000.0,True,False
2026-08-04,701398,669372,ATH@CIN,Middle Fastball Crusher,4.59,2.89,1.011,1.022,0.977,4.38,18.6,+437,Sal Stewart,J. T. Ginn,2.0,1B,6:40p,1785883200000.0,True,False
2026-08-04,686948,687473,MIA@ATL,Oppo Fastball Hunter (LH),4.58,2.64,1.0,1.009,1.048,4.18,18.3,+448,Drake Baldwin,Ryan Gusto,1.0,C,7:15p,1785885300000.0,True,False
2026-08-04,695506,657746,MIN@KC,Middle Fastball Crusher (LH),4.14,3.32,1.0,1.0,0.916,4.114,17.2,+482,Jac Caglianone,Joe Ryan,3.0,1B,7:40p,1785886800000.0,True,False
2026-08-04,682829,669372,ATH@CIN,Middle Fastball Crusher,4.05,2.89,1.011,1.022,0.977,3.866,17.0,+489,Elly De La Cruz,J. T. Ginn,1.0,SS,6:40p,1785883200000.0,True,False
2026-08-04,671739,687473,MIA@ATL,Middle Fastball Crusher (LH),4.31,2.64,1.009,1.009,1.048,3.972,16.6,+504,Michael Harris,Ryan Gusto,4.0,CF,7:15p,1785885300000.0,True,False
2026-08-04,682657,640455,NYM@CLE,Inside Breaking Ball Specialist (LH),3.79,3.18,1.008,0.994,1.029,4.063,16.3,+513,Angel Martínez,Sean Manaea,5.0,LF,6:40p,1785883200000.0,True,False
2026-08-04,805779,663903,ATH@CIN,Inside Breaking Ball Specialist,2.52,4.06,1.012,1.022,1.081,3.735,16.1,+523,Jacob Wilson,Brady Singer,2.0,SS,6:40p,1785883200000.0,True,False
2026-08-04,665019,677976,MIN@KC,Middle Fastball Crusher (LH),4.4,2.56,1.0,1.0,1.043,3.848,16.1,+522,Kody Clemens,Randy Dobnak,4.0,2B,7:40p,1785886800000.0,True,False
2026-08-04,702616,680570,LAA@BAL,Middle Slider Crusher (LH),2.75,3.78,1.015,1.027,1.12,3.976,16.0,+526,Jackson Holliday,Grayson Rodriguez,5.0,2B,6:35p,1785882900000.0,True,False
2026-08-04,666176,640455,NYM@CLE,Middle Slider Crusher,3.41,3.18,1.015,0.994,1.029,3.679,15.8,+532,Jo Adell,Sean Manaea,2.0,RF,6:40p,1785883200000.0,True,False
2026-08-04,680777,677976,MIN@KC,Middle Fastball Crusher,4.18,2.56,1.0,1.0,1.043,3.654,15.7,+536,Ryan Jeffers,Randy Dobnak,2.0,C,7:40p,1785886800000.0,True,False
2026-08-04,681297,680570,LAA@BAL,Middle Fastball Crusher (LH),3.03,3.78,1.015,1.027,1.12,4.379,15.6,+542,Colton Cowser,Grayson Rodriguez,8.0,CF,6:35p,1785882900000.0,True,False
2026-08-04,642715,669022,SF@TEX,Middle Fastball Crusher,3.8,3.06,1.006,1.0,0.958,3.662,15.4,+549,Willy Adames,Mackenzie Gore,3.0,SS,8:05p,1785888300000.0,True,False
2026-08-04,553993,669372,ATH@CIN,Middle Slider Crusher,4.02,2.89,1.011,1.022,0.977,3.833,15.4,+548,Eugenio Suárez,J. T. Ginn,5.0,DH,6:40p,1785883200000.0,True,False
2026-08-04,695600,657746,MIN@KC,Middle Fastball Crusher (LH),3.48,3.32,1.0,1.0,0.916,3.458,15.3,+553,Carter Jensen,Joe Ryan,1.0,C,7:40p,1785886800000.0,True,False
2026-08-04,665161,702056,TOR@HOU,Middle Fastball Crusher,4.11,2.76,1.034,1.0,0.9,3.445,15.2,+556,Jeremy Peña,Trey Yesavage,1.0,SS,8:10p,1785888600000.0,True,False
2026-08-04,572233,702056,TOR@HOU,Middle Slider Crusher,4.46,2.76,1.034,1.0,0.9,3.739,15.1,+563,Christian Walker,Trey Yesavage,5.0,1B,8:10p,1785888600000.0,True,False
2026-08-04,666126,663903,ATH@CIN,Middle Slider Crusher (LH),2.8,4.06,1.011,1.022,1.081,4.153,14.8,+575,Carlos Cortes,Brady Singer,8.0,DH,6:40p,1785883200000.0,True,False
2026-08-04,521692,657746,MIN@KC,Middle Fastball Crusher,3.49,3.32,1.0,1.0,0.916,3.463,14.6,+587,Salvador Pérez,Joe Ryan,4.0,DH,7:40p,1785886800000.0,True,False
2026-08-04,694192,683003,PIT@MIL,Middle Fastball Crusher,3.5,3.23,0.99,1.0,0.9,3.293,14.3,+601,Jackson Chourio,Jared Jones,2.0,LF,7:40p,1785886800000.0,True,False
2026-08-04,682626,676282,NYM@CLE,Oppo Fastball Hunter,3.94,2.73,1.006,0.994,0.959,3.371,14.2,+604,Francisco Álvarez,Joey Cantillo,4.0,DH,6:40p,1785883200000.0,True,False
2026-08-04,672356,640455,NYM@CLE,Middle Fastball Crusher,3.47,3.18,1.015,0.994,1.029,3.743,13.9,+617,Gabriel Arias,Sean Manaea,7.0,3B,6:40p,1785883200000.0,True,False
2026-08-04,677951,657746,MIN@KC,Middle Slider Crusher,3.12,3.32,1.0,1.0,0.916,3.1,13.5,+642,Bobby Witt,Joe Ryan,2.0,SS,7:40p,1785886800000.0,True,False
2026-08-04,665862,690928,STL@NYY,Middle Fastball Crusher (LH),3.68,2.93,1.011,1.023,0.946,3.454,13.5,+639,Jazz Chisholm,Hunter Dobbins,6.0,2B,7:05p,1785884700000.0,True,False
2026-08-04,663757,690928,STL@NYY,Oppo Fastball Hunter (LH),3.23,2.93,1.011,1.023,0.946,3.029,13.5,+640,Trent Grisham,Hunter Dobbins,1.0,CF,7:05p,1785884700000.0,True,False
2026-08-04,668930,683003,PIT@MIL,Inside Breaking Ball Specialist (LH),3.25,3.23,0.97,1.0,0.9,2.995,13.4,+648,Brice Turang,Jared Jones,1.0,2B,7:40p,1785886800000.0,True,False
2026-08-04,645277,687473,MIA@ATL,Middle Fastball Crusher,3.59,2.64,0.991,1.009,1.048,3.246,13.2,+657,Ozzie Albies,Ryan Gusto,5.0,2B,7:15p,1785885300000.0,True,False
2026-08-04,664983,642547,TB@COL,Middle Fastball Crusher (LH),2.96,3.26,0.966,0.988,0.958,2.884,12.9,+675,Jake Mccarthy,Freddy Peralta,1.0,DH,8:40p,1785890400000.0,True,False
2026-08-04,575929,663436,CWS@BOS,Middle Slider Crusher,4.89,1.82,1.037,0.999,1.013,3.05,12.9,+674,Willson Contreras,Davis Martin,4.0,1B,7:10p,1785885000000.0,True,False
2026-08-04,668904,677976,MIN@KC,Middle Fastball Crusher,3.59,2.56,1.0,1.0,1.043,3.134,12.8,+683,Royce Lewis,Randy Dobnak,5.0,1B,7:40p,1785886800000.0,True,False
2026-08-04,671056,677960,STL@NYY,Middle Slider Crusher,2.54,3.42,0.998,1.023,1.021,2.951,12.6,+695,Iván Herrera,Ryan Weathers,3.0,DH,7:05p,1785884700000.0,True,False
2026-08-04,665877,677960,STL@NYY,Middle Slider Crusher,2.48,3.42,0.998,1.023,1.021,2.891,12.3,+715,José Fermín,Ryan Weathers,4.0,3B,7:05p,1785884700000.0,True,False
2026-08-04,686797,677976,MIN@KC,Middle Fastball Crusher,3.54,2.56,1.0,1.0,1.043,3.098,12.2,+719,Brooks Lee,Randy Dobnak,6.0,3B,7:40p,1785886800000.0,True,False
2026-08-04,672640,656550,MIA@ATL,Middle Fastball Crusher,2.13,3.81,0.991,1.009,1.065,2.829,12.1,+728,Otto Lopez,Grant Holmes,3.0,SS,7:15p,1785885300000.0,True,False
2026-08-04,663886,669372,ATH@CIN,Middle Fastball Crusher,2.98,2.89,1.011,1.022,0.977,2.846,12.1,+727,Tyler Stephenson,J. T. Ginn,4.0,C,6:40p,1785883200000.0,True,False
2026-08-04,671218,690928,STL@NYY,Inside Breaking Ball Specialist,3.0,2.93,1.014,1.023,0.946,2.823,12.0,+733,Heliot Ramos,Hunter Dobbins,4.0,LF,7:05p,1785884700000.0,True,False
2026-08-04,650489,642547,TB@COL,Middle Fastball Crusher,3.12,3.26,0.963,0.988,0.958,3.028,11.4,+777,Willi Castro,Freddy Peralta,7.0,2B,8:40p,1785890400000.0,True,False
2026-08-04,605137,677976,MIN@KC,Middle Fastball Crusher (LH),3.0,2.56,1.0,1.0,1.043,2.625,11.3,+789,Josh Bell,Randy Dobnak,3.0,DH,7:40p,1785886800000.0,True,False
2026-08-04,686681,657746,MIN@KC,Inside Breaking Ball Specialist (LH),2.77,3.32,1.0,1.0,0.916,2.752,11.3,+786,Michael Massey,Joe Ryan,5.0,2B,7:40p,1785886800000.0,True,False
2026-08-04,686780,677960,STL@NYY,Middle Fastball Crusher,2.64,3.42,0.998,1.023,1.021,3.078,10.6,+844,Pedro Pagés,Ryan Weathers,9.0,C,7:05p,1785884700000.0,True,False
2026-08-04,543760,676282,NYM@CLE,Middle Fastball Crusher,3.21,2.73,1.015,0.994,0.959,2.774,10.5,+854,Marcus Semien,Joey Cantillo,7.0,2B,6:40p,1785883200000.0,True,False
2026-08-04,642086,687473,MIA@ATL,High Zone Fastball Hitter (LH),3.05,2.64,1.002,1.009,1.048,2.788,10.5,+849,Dominic Smith,Ryan Gusto,7.0,DH,7:15p,1785885300000.0,True,False
2026-08-04,514888,702056,TOR@HOU,Middle Fastball Crusher,3.12,2.76,1.034,1.0,0.9,2.614,10.4,+863,José Altuve,Trey Yesavage,6.0,2B,8:10p,1785888600000.0,True,False
2026-08-04,665966,680570,LAA@BAL,Middle Slider Crusher,2.1,3.78,1.006,1.027,1.12,3.013,10.4,+863,Carlos Narváez,Grayson Rodriguez,9.0,C,6:35p,1785882900000.0,True,False
2026-08-04,595978,640455,NYM@CLE,Middle Fastball Crusher,2.65,3.18,1.015,0.994,1.029,2.865,10.4,+861,Austin Hedges,Sean Manaea,8.0,C,6:40p,1785883200000.0,True,False
2026-08-04,673237,702056,TOR@HOU,Oppo Fastball Hunter,3.46,2.76,1.004,1.0,0.9,2.821,10.3,+875,Yainer Diaz,Trey Yesavage,8.0,C,8:10p,1785888600000.0,True,False
2026-08-04,669224,690928,STL@NYY,Oppo Fastball Hunter (LH),3.15,2.93,1.011,1.023,0.946,2.949,10.2,+883,Austin Wells,Hunter Dobbins,9.0,C,7:05p,1785884700000.0,True,False
2026-08-04,673357,676282,NYM@CLE,Inside Breaking Ball Specialist,2.97,2.73,1.018,0.994,0.959,2.576,10.2,+877,Luis Robert,Joey Cantillo,6.0,CF,6:40p,1785883200000.0,True,False
2026-08-04,691720,642547,TB@COL,Middle Fastball Crusher,2.58,3.26,0.963,0.988,0.958,2.508,10.0,+902,Kyle Karros,Freddy Peralta,6.0,3B,8:40p,1785890400000.0,True,False
2026-08-04,661388,683003,PIT@MIL,Middle Fastball Crusher,2.42,3.23,0.99,1.0,0.9,2.271,9.7,+926,William Contreras,Jared Jones,4.0,C,7:40p,1785886800000.0,True,False
2026-08-04,666211,702056,TOR@HOU,Oppo Fastball Hunter (LH),3.01,2.76,1.025,1.0,0.9,2.504,9.5,+953,Taylor Trammell,Trey Yesavage,7.0,LF,8:10p,1785888600000.0,True,False
2026-08-04,677800,663436,CWS@BOS,Inside Breaking Ball Specialist (LH),3.47,1.82,1.059,0.999,1.013,2.211,9.5,+947,Wilyer Abreu,Davis Martin,3.0,RF,7:10p,1785885000000.0,True,False
2026-08-04,663647,669372,ATH@CIN,Inside Breaking Ball Specialist,2.71,2.89,1.012,1.022,0.977,2.59,9.4,+959,Ke'Bryan Hayes,J. T. Ginn,8.0,3B,6:40p,1785883200000.0,True,False
2026-08-04,805300,656550,MIA@ATL,Middle Slider Crusher (LH),1.75,3.81,1.009,1.009,1.065,2.361,9.4,+962,Jakob Marsee,Grant Holmes,6.0,CF,7:15p,1785885300000.0,True,False
2026-08-04,678882,663436,CWS@BOS,Middle Slider Crusher,3.33,1.82,1.037,0.999,1.013,2.074,9.2,+988,Ceddanne Rafaela,Davis Martin,2.0,CF,7:10p,1785885000000.0,True,False
2026-08-04,663586,687473,MIA@ATL,High Zone Fastball Hitter,2.75,2.64,1.004,1.009,1.048,2.525,9.2,+985,Austin Riley,Ryan Gusto,8.0,3B,7:15p,1785885300000.0,True,False
2026-08-04,701358,702056,TOR@HOU,Middle Fastball Crusher,3.11,2.76,1.034,1.0,0.9,2.609,9.0,+1006,Cam Smith,Trey Yesavage,9.0,RF,8:10p,1785888600000.0,True,False
2026-08-04,679845,657746,MIN@KC,Oppo Fastball Hunter,2.25,3.32,1.0,1.0,0.916,2.236,8.9,+1019,Nick Loftin,Joe Ryan,6.0,3B,7:40p,1785886800000.0,True,False
2026-08-04,677587,640455,NYM@CLE,Middle Slider Crusher (LH),2.31,3.18,1.006,0.994,1.029,2.473,8.6,+1065,Brayan Rocchio,Sean Manaea,9.0,SS,6:40p,1785883200000.0,True,False
2026-08-04,666182,676282,NYM@CLE,Middle Fastball Crusher,2.27,2.73,1.015,0.994,0.959,1.958,8.5,+1078,Bo Bichette,Joey Cantillo,3.0,3B,6:40p,1785883200000.0,True,False
2026-08-04,678662,642547,TB@COL,Middle Slider Crusher,2.51,3.26,0.963,0.988,0.958,2.444,8.5,+1079,Ezequiel Tovar,Freddy Peralta,9.0,SS,8:40p,1785890400000.0,True,False
2026-08-04,691594,656550,MIA@ATL,Middle Fastball Crusher,1.84,3.81,0.991,1.009,1.065,2.433,8.4,+1084,Javier Sanoja,Grant Holmes,9.0,2B,7:15p,1785885300000.0,True,False
2026-08-04,667472,669372,ATH@CIN,Middle Slider Crusher,2.17,2.89,1.011,1.022,0.977,2.074,8.3,+1104,Dane Myers,J. T. Ginn,6.0,CF,6:40p,1785883200000.0,True,False
2026-08-04,592885,683003,PIT@MIL,Middle Slider Crusher (LH),2.33,3.23,0.982,1.0,0.9,2.178,8.3,+1105,Christian Yelich,Jared Jones,7.0,DH,7:40p,1785886800000.0,True,False
2026-08-04,687597,642547,TB@COL,Middle Fastball Crusher,2.25,3.26,0.963,0.988,0.958,2.183,8.0,+1149,Jordan Beck,Freddy Peralta,8.0,RF,8:40p,1785890400000.0,True,False
2026-08-04,662139,702056,TOR@HOU,Oppo Fastball Hunter (LH),2.17,2.76,1.025,1.0,0.9,1.807,7.8,+1179,Daulton Varsho,Trey Yesavage,4.0,CF,8:10p,1785888600000.0,True,False
